交易时间,交易状态,宗地号,土地位置,起始价,土地用途,土地面积,交易方式,交易类型,宗地,发布时间,交易状态,中标人/竞得人,成交价(元),保证金 (元),起始价 (元),竞价阶梯 (元),封顶价 (元),竞买申请截止时间,竞买人数,正文标题,公告期,挂牌开始时间,挂牌结束时间,宗地代码/地块宗地编号,宗地号,土地位置,土地用途,准入行业类别,土地面积/土地面积(平方米),建筑面积(平方米)/总建筑面积,土地使用年期/土地使用年限,土地发展建设现状,容积率,挂牌起始价(人民币万元),竞买(投标)保证金(人民币万元),土地使用年限(年),保证金截止时间,地址,电话,宗地号,土地面积,建筑面积,容积率,建筑覆盖率,建筑高度,用途,使用年限,区域,位置,绿地率,建筑楼层,竞买人,竞买出价(元),竞价时间,状态,正文标题,发布日期,宗地号,竞得人,中标人,位置,土地用途,土地面积,建筑面积,起始价,成交价,溢价率,综合楼面单价,公告编号,报名时间,爬取时间,爬取地址url,唯一标识,附件,
2019-05-07 15:00,已成交,G14304-0293,坪山区锦绣东路与临松路交汇处西南角,51120000,工业用地,22006.45,挂牌,土地出让,宗地：G14304-0293,2019-04-02,已成交,							深圳市新产业生物医学工程股份有限公司		,		51 120 000,			10 230 000	,		51 120 000,			1 000 000	,,			2019-05-06 16:30:00	,		一人竞买,,2019年4月2日至2019年4月21日,2019年4月22日,2019年5月7日15时,   440307201011GB00307,G14316-0114,坪山区丹碧路与聚青路交汇处东南角,普通工业用地,《深圳市产业结构调整优化和产业导向目录（2016修订）》鼓励发展类中的A01生物产业,5100.48,,,,,,,,2019年5月6日16时30分,深圳市坪山区龙坪路6号|深圳市坪山区深汕公路333号区委区政府527室|深圳市福田区红荔西路8007号土地房产交易大厦3楼,（0755）28297972|（0755）84622752|（0755）83785995,G14304-0293,22 006.45㎡,88025.0平方米,                                                        	 4.0							,≤50.0,None,工业用地,20年,坪山区,坪山区锦绣东路与临松路交汇处西南角,None,None,深圳市新产业生物医学工程股份有限公司,51120000,2019-04-22 14:07:34,成交价,G14304-0293宗地出让结果,2019-05-07,G14304-0293,深圳市新产业生物医学工程股份有限公司,,坪山区锦绣东路与临松路交汇处西南角,工业用地,22006.45平方米,88025.0平方米,5 112万元,5 112万元,-,580.74元/平方米,深土交告〔2019〕5号,2019年4月2日至2019年4月21日,2020-05-13 17:13:06,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA0FB427DE053889E53644D45,69a5c5a1864f6f6d988136836a6f42b0,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|监管协议.doc|
2019-05-07 15:00,已成交,G14304-0293,坪山区锦绣东路与临松路交汇处西南角,51120000,工业用地,22006.45,挂牌,土地出让,宗地：G14304-0293,2019-04-02,已成交,							深圳市新产业生物医学工程股份有限公司		,		51 120 000,			10 230 000	,		51 120 000,			1 000 000	,,			2019-05-06 16:30:00	,		一人竞买,,2019年4月2日至2019年4月21日,2019年4月22日,2019年5月7日15时,   440307201011GB00305,G14304-0293,坪山区锦绣东路与临松路交汇处西南角,普通工业用地,《深圳市产业结构调整优化和产业导向目录（2016修订）》鼓励发展类中的A01生物产业,22006.45,,,,,,,,2019年5月6日16时30分,深圳市坪山区龙坪路6号|深圳市坪山区深汕公路333号区委区政府527室|深圳市福田区红荔西路8007号土地房产交易大厦3楼,（0755）28297972|（0755）84622752|（0755）83785995,G14304-0293,22 006.45㎡,88025.0平方米,                                                        	 4.0							,≤50.0,None,工业用地,20年,坪山区,坪山区锦绣东路与临松路交汇处西南角,None,None,深圳市新产业生物医学工程股份有限公司,51120000,2019-04-22 14:07:34,成交价,G14304-0293宗地出让结果,2019-05-07,G14304-0293,深圳市新产业生物医学工程股份有限公司,,坪山区锦绣东路与临松路交汇处西南角,工业用地,22006.45平方米,88025.0平方米,5 112万元,5 112万元,-,580.74元/平方米,深土交告〔2019〕5号,2019年4月2日至2019年4月21日,2020-05-13 17:13:06,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA0FB427DE053889E53644D45,69a5c5a1864f6f6d988136836a6f42b0,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|监管协议.doc|
2019-05-29 15:00,已成交,H2019-0004,鲘门镇,10600000,普通工业用地,20317.8,挂牌,土地出让,宗地：H2019-0004,2019-04-30,已成交,							深圳市三宝创新智能有限公司		,		10 600 000,			10 600 000	,		10 600 000,			500 000	,,			2019-05-28 16:30:00	,		一人竞买,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0004,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,20317.8,,30,,,1060,1060,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0004,20 317.8㎡,60953.4平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,深圳市三宝创新智能有限公司,10600000,2019-05-28 17:07:42,成交价,H2019-0004宗地出让结果,2019-05-29,H2019-0004,深圳市三宝创新智能有限公司,,深汕特别合作区鲘门镇,普通工业用地,20317.8平方米,60953.4平方米,1 060万元,1 060万元,-,173.9元/平方米,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:10,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA18E427DE053889E53644D45,768f724c879fd118d296a4efb7057ee5,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,已成交,H2019-0004,鲘门镇,10600000,普通工业用地,20317.8,挂牌,土地出让,宗地：H2019-0004,2019-04-30,已成交,							深圳市三宝创新智能有限公司		,		10 600 000,			10 600 000	,		10 600 000,			500 000	,,			2019-05-28 16:30:00	,		一人竞买,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0005,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,13457.2,,30,,,688,688,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0004,20 317.8㎡,60953.4平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,深圳市三宝创新智能有限公司,10600000,2019-05-28 17:07:42,成交价,H2019-0004宗地出让结果,2019-05-29,H2019-0004,深圳市三宝创新智能有限公司,,深汕特别合作区鲘门镇,普通工业用地,20317.8平方米,60953.4平方米,1 060万元,1 060万元,-,173.9元/平方米,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:10,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA18E427DE053889E53644D45,768f724c879fd118d296a4efb7057ee5,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,已成交,H2019-0004,鲘门镇,10600000,普通工业用地,20317.8,挂牌,土地出让,宗地：H2019-0004,2019-04-30,已成交,							深圳市三宝创新智能有限公司		,		10 600 000,			10 600 000	,		10 600 000,			500 000	,,			2019-05-28 16:30:00	,		一人竞买,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0007,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,9149,,30,,,468,468,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0004,20 317.8㎡,60953.4平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,深圳市三宝创新智能有限公司,10600000,2019-05-28 17:07:42,成交价,H2019-0004宗地出让结果,2019-05-29,H2019-0004,深圳市三宝创新智能有限公司,,深汕特别合作区鲘门镇,普通工业用地,20317.8平方米,60953.4平方米,1 060万元,1 060万元,-,173.9元/平方米,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:10,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA18E427DE053889E53644D45,768f724c879fd118d296a4efb7057ee5,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,已成交,H2019-0004,鲘门镇,10600000,普通工业用地,20317.8,挂牌,土地出让,宗地：H2019-0004,2019-04-30,已成交,							深圳市三宝创新智能有限公司		,		10 600 000,			10 600 000	,		10 600 000,			500 000	,,			2019-05-28 16:30:00	,		一人竞买,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0008,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,9149.2,,30,,,468,468,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0004,20 317.8㎡,60953.4平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,深圳市三宝创新智能有限公司,10600000,2019-05-28 17:07:42,成交价,H2019-0004宗地出让结果,2019-05-29,H2019-0004,深圳市三宝创新智能有限公司,,深汕特别合作区鲘门镇,普通工业用地,20317.8平方米,60953.4平方米,1 060万元,1 060万元,-,173.9元/平方米,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:10,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA18E427DE053889E53644D45,768f724c879fd118d296a4efb7057ee5,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,已成交,H2019-0004,鲘门镇,10600000,普通工业用地,20317.8,挂牌,土地出让,宗地：H2019-0004,2019-04-30,已成交,							深圳市三宝创新智能有限公司		,		10 600 000,			10 600 000	,		10 600 000,			500 000	,,			2019-05-28 16:30:00	,		一人竞买,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0009,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,13752.7,,30,,,703,703,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0004,20 317.8㎡,60953.4平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,深圳市三宝创新智能有限公司,10600000,2019-05-28 17:07:42,成交价,H2019-0004宗地出让结果,2019-05-29,H2019-0004,深圳市三宝创新智能有限公司,,深汕特别合作区鲘门镇,普通工业用地,20317.8平方米,60953.4平方米,1 060万元,1 060万元,-,173.9元/平方米,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:10,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA18E427DE053889E53644D45,768f724c879fd118d296a4efb7057ee5,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,已成交,H2019-0004,鲘门镇,10600000,普通工业用地,20317.8,挂牌,土地出让,宗地：H2019-0004,2019-04-30,已成交,							深圳市三宝创新智能有限公司		,		10 600 000,			10 600 000	,		10 600 000,			500 000	,,			2019-05-28 16:30:00	,		一人竞买,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0010,,深汕特别合作区鲘门镇,普通工业用地,齿轮及齿轮减、变速箱制造,13251.8,,30,,,678,678,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0004,20 317.8㎡,60953.4平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,深圳市三宝创新智能有限公司,10600000,2019-05-28 17:07:42,成交价,H2019-0004宗地出让结果,2019-05-29,H2019-0004,深圳市三宝创新智能有限公司,,深汕特别合作区鲘门镇,普通工业用地,20317.8平方米,60953.4平方米,1 060万元,1 060万元,-,173.9元/平方米,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:10,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA18E427DE053889E53644D45,768f724c879fd118d296a4efb7057ee5,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,未成交,H2019-0005,鲘门镇,6880000,普通工业用地,13457.2,挂牌,土地出让,宗地：H2019-0005,2019-04-30,未成交,		 未成交 ,None,			6 880 000	,		6 880 000,			500 000	,,			2019-05-28 16:30:00	,,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0004,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,20317.8,,30,,,1060,1060,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0005,13 457.2㎡,40371.6平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,,,,,H2019-0005宗地出让结果,2019-05-29,H2019-0005,,,深汕特别合作区鲘门镇,普通工业用地,13457.2平方米,40371.6平方米,688万元,,,,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:14,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA191427DE053889E53644D45,d6f491df9b0e5ac34272a7e53d7da2ad,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,未成交,H2019-0005,鲘门镇,6880000,普通工业用地,13457.2,挂牌,土地出让,宗地：H2019-0005,2019-04-30,未成交,		 未成交 ,None,			6 880 000	,		6 880 000,			500 000	,,			2019-05-28 16:30:00	,,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0005,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,13457.2,,30,,,688,688,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0005,13 457.2㎡,40371.6平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,,,,,H2019-0005宗地出让结果,2019-05-29,H2019-0005,,,深汕特别合作区鲘门镇,普通工业用地,13457.2平方米,40371.6平方米,688万元,,,,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:14,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA191427DE053889E53644D45,d6f491df9b0e5ac34272a7e53d7da2ad,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
2019-05-29 15:00,未成交,H2019-0005,鲘门镇,6880000,普通工业用地,13457.2,挂牌,土地出让,宗地：H2019-0005,2019-04-30,未成交,		 未成交 ,None,			6 880 000	,		6 880 000,			500 000	,,			2019-05-28 16:30:00	,,,2019年4月30日起至2019年5月19日止,2019年5月20日,2019年5月29日15时,H2019-0007,,深汕特别合作区鲘门镇,普通工业用地,机器人、可穿戴设备和智能装备产业,9149,,30,,,468,468,30,2019年5月28日16时30分,深汕特别合作区政务服务中心大楼|深汕特别合作区政务服务中心大楼|深圳市福田区红荔西路8007号土地房产交易大厦3楼,0755-22108333转8351|0755-22108333转8351|（0755）83785995,H2019-0005,13 457.2㎡,40371.6平方米,                                                        	 2.5-3.0							,≤50.0,None,普通工业用地,30年,深汕特别合作区,深汕特别合作区鲘门镇,None,None,,,,,H2019-0005宗地出让结果,2019-05-29,H2019-0005,,,深汕特别合作区鲘门镇,普通工业用地,13457.2平方米,40371.6平方米,688万元,,,,深土交告〔2019〕6号,2019年4月30日起至2019年5月19日止,2020-05-13 17:13:14,https://www.sz68.com/trade/download?module=base&service=BaseDownload&method=downloadFile&lobId=9557D88BA191427DE053889E53644D45,d6f491df9b0e5ac34272a7e53d7da2ad,土地模块|公告.doc|须知.doc|竞买申请书.doc|成交确认书.doc|出让合同.doc|开竣工保证金管理暂行办法.doc|监管协议.doc|
