administration,supplyLandTitle,publishTime,fileTitle,totalSupplyLand,yearSupplyPlan,industrialLand,businessLand,totalHousionSupply,low_rentLand,affordableHousing,pengGaiLand,low_rentpengGaiLand,pengGaiAffordableHousing,pengGaiCommercialHousing,commercialHousing,ortherHousingLand,publicServiceLand,transportationLand,waterAreaLand,specialLand,publicRentalLand,limitCommercialLand,mediumCommercialLand,totalCommercialLand,commercialRatio, crawlingTime, url, md5Mark, 
东源县,东源县2015年度国有建设用地供应计划,2015-07-21,东源县2015年度国有建设用地供应计划,261.88公顷,2015年,119.67,41.88,,0,0,0,0,0,0,,,.82,0,0,0,0|0,0,70,99.51,70.345%,2020-04-15 14:05:14,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930693819&__boxModel__=true&op=page_content&sessionID=90409&pn=1,bd6ec87d175187279d48df8b7927e543
东源县,东源县2016年度国有建设用地供应计划,2016-05-26,东源县2016年度国有建设用地供应计划,390.22公顷,2016年,190.83,50.12,,0,0,0,0,0,0,,,19.75,1.79,0,0,0|0,0,90,127.73,70.461%,2020-04-15 14:05:17,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930692052&__boxModel__=true&op=page_content&sessionID=98575&pn=1,b8dc45f9e6f31e27f062786e73c085df
海丰县,海丰县2016年度国有建设用地供应计划,2016-05-26,海丰县2016年度国有建设用地供应计划,149.345公顷,2016年,70,4,,2,2,0,0,0,0,,,25.345,30,0,0,1.2186|0,0,7.2,14.7814,62.093%,2020-04-15 14:05:18,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930697308&__boxModel__=true&op=page_content&sessionID=57084&pn=1,320e963a286f3f73ee965ac07df81818
潮州市本级,潮州市本级2016年度国有建设用地供应计划,2016-05-26,潮州市本级2016年度国有建设用地供应计划,470.602公顷,2016年,124.23,55.33,,0,0,0,0,0,0,,,33.206,188.41,29.42,0,0|0,0,31.926,40.006,79.803%,2020-04-15 14:05:53,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930698846&__boxModel__=true&op=page_content&sessionID=78522&pn=1,8c3aea1146b0756dd9bcc1bbfc885c73
云安县,云安县2016年度国有建设用地供应计划,2016-05-26,云安县2016年度国有建设用地供应计划,79公顷,2016年,58,8,,0,0,0,0,0,0,,,6,0,0,0,0|0,0,7,7,100%,2020-04-15 14:06:21,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930714642&__boxModel__=true&op=page_content&sessionID=39274&pn=1,78e46891256bc44bd94bd0359e17ee94
罗定市,罗定市2016年度国有建设用地供应计划,2016-05-26,罗定市2016年度国有建设用地供应计划,108公顷,2016年,60,8,,1,0,0,0,0,0,,,10,0,0,0,0|0,0,20.55,29,71.833%,2020-04-15 14:06:34,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930717656&__boxModel__=true&op=page_content&sessionID=69454&pn=1,6a0868812d6b6ac5420a438127ffd1a8
郁南县,郁南县2016年度国有建设用地供应计划,2016-05-26,郁南县2016年度国有建设用地供应计划,47.87公顷,2016年,17.13,10,,0,0,.5,0,0,.5,,,0,0,0,0,0|0,0,20.24,20.24,100%,2020-04-15 14:06:54,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930716217&__boxModel__=true&op=page_content&sessionID=61141&pn=1,6ac76abf0610954cd971c0fd54377919
英德市,英德市2016年度国有建设用地供应计划,2016-05-26,英德市2016年度国有建设用地供应计划,713.6021公顷,2016年,349.9952,88.4485,,0,0,0,0,0,0,,,17.6505,49.2,0,0,3.0414|0,0,0,205.2665,1.46%,2020-04-15 14:06:55,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930727585&__boxModel__=true&op=page_content&sessionID=40071&pn=1,33686cded4e2184e57680ff1c944764d
汕尾市本级,汕尾市本级2016年度国有建设用地供应计划,2016-05-26,汕尾市本级2016年度国有建设用地供应计划,493.85公顷,2016年,176.32,58.81,,0,0,0,0,0,0,,,74.14,70.12,0,40.2,0|0,0,52,74.26,70.024%,2020-04-15 14:06:55,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930756555&__boxModel__=true&op=page_content&sessionID=83849&pn=1,32733839638a7fdd5aea2527ebae9ddd
高州市,高州市2016年度国有建设用地供应计划,2016-05-26,高州市2016年度国有建设用地供应计划,25.29216公顷,2016年,14.88307,2.12289,,0,.0786,3.9776,1.7376,0,0,,,4.23,0,0,0,0|0,0,0,0,100%,2020-04-15 14:07:00,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930725511&__boxModel__=true&op=page_content&sessionID=24783&pn=1,81facdfad29893afbb504f69d566eeb5
阳山县,阳山县2016年度国有建设用地供应计划,2016-05-26,阳山县2016年度国有建设用地供应计划,235.7公顷,2016年,46.7,5,,0,0,0,0,0,0,,,40,124,0,0,0|0,0,20,20,100%,2020-04-15 14:07:02,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930759726&__boxModel__=true&op=page_content&sessionID=47527&pn=1,4528bce3d9711824deb0b674fb87f21d
深圳市本级,深圳市本级2016年度国有建设用地供应计划,2016-05-26,深圳市本级2016年度国有建设用地供应计划,1200公顷,2016年,133,88,,0,0,0,0,0,0,,,397,457,0,0,0|18,35,58,72,88.8%,2020-04-15 14:07:04,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930766663&__boxModel__=true&op=page_content&sessionID=53814&pn=1,5888c08adffd6bb48cbef3cd9fb56522
怀集县,怀集县2016年度国有建设用地供应计划,2016-05-26,怀集县2016年度国有建设用地供应计划,216.5238公顷,2016年,33.3333,18,,0,0,11.0633,0,11.0633,0,,,9.3333,136.1273,0,0,0|0,0,8.6666,8.6666,100%,2020-04-15 14:07:04,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930767600&__boxModel__=true&op=page_content&sessionID=61028&pn=1,5cdfee18f083b476dd33e9c86987cb27
